Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q31KT1	reviewed	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	gcvT Synpcc7942_2308	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	372	cytosol [GO:0005829]; glycine cleavage complex [GO:0005960]; aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]; glycine decarboxylation via glycine cleavage system [GO:0019464]	glycine decarboxylation via glycine cleavage system [GO:0019464]	cytosol [GO:0005829]; glycine cleavage complex [GO:0005960]	aminomethyltransferase activity [GO:0004047]; transaminase activity [GO:0008483]	GO:0004047; GO:0005829; GO:0005960; GO:0008483; GO:0019464
Q31KT6	unreviewed	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	Synpcc7942_2303	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	278	cytosol [GO:0005829]; dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	cytosol [GO:0005829]	dihydropteroate synthase activity [GO:0004156]; metal ion binding [GO:0046872]	GO:0004156; GO:0005829; GO:0046654; GO:0046656; GO:0046872
Q31KU0	reviewed	Small ribosomal subunit protein uS15 (30S ribosomal protein S15)	rpsO rps15 Synpcc7942_2299	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	89	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627
Q31KU1	reviewed	Holliday junction branch migration complex subunit RuvA	ruvA Synpcc7942_2298	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	207	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]	ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]	GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0048476
Q31KU2	unreviewed	Transaldolase (EC 2.2.1.2)	tal Synpcc7942_2297	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	397	cytoplasm [GO:0005737]; calcium ion binding [GO:0005509]; transaldolase activity [GO:0004801]; carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	carbohydrate metabolic process [GO:0005975]; pentose-phosphate shunt [GO:0006098]	cytoplasm [GO:0005737]	calcium ion binding [GO:0005509]; transaldolase activity [GO:0004801]	GO:0004801; GO:0005509; GO:0005737; GO:0005975; GO:0006098
Q31KU8	unreviewed	KpsF/GutQ family protein (EC 5.3.1.13)	Synpcc7942_2291	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	323	arabinose-5-phosphate isomerase activity [GO:0019146]; carbohydrate derivative binding [GO:0097367]; metal ion binding [GO:0046872]; carbohydrate derivative metabolic process [GO:1901135]; carbohydrate metabolic process [GO:0005975]	carbohydrate derivative metabolic process [GO:1901135]; carbohydrate metabolic process [GO:0005975]		arabinose-5-phosphate isomerase activity [GO:0019146]; carbohydrate derivative binding [GO:0097367]; metal ion binding [GO:0046872]	GO:0005975; GO:0019146; GO:0046872; GO:0097367; GO:1901135
Q31KU9	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB Synpcc7942_2290	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	244	cytosol [GO:0005829]; 3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]; CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0033468]; lipopolysaccharide biosynthetic process [GO:0009103]	CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0033468]; lipopolysaccharide biosynthetic process [GO:0009103]	cytosol [GO:0005829]	3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]	GO:0005829; GO:0008690; GO:0009103; GO:0033468
Q31KV0	reviewed	2-dehydro-3-deoxyphosphooctonate aldolase (EC 2.5.1.55) (3-deoxy-D-manno-octulosonic acid 8-phosphate synthase) (KDO-8-phosphate synthase) (KDO 8-P synthase) (KDOPS) (Phospho-2-dehydro-3-deoxyoctonate aldolase)	kdsA Synpcc7942_2289	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	284	cytoplasm [GO:0005737]; 3-deoxy-8-phosphooctulonate synthase activity [GO:0008676]; keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0019294]	keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0019294]	cytoplasm [GO:0005737]	3-deoxy-8-phosphooctulonate synthase activity [GO:0008676]	GO:0005737; GO:0008676; GO:0019294
Q31KV1	unreviewed	Phosphatase kdsC (EC 3.1.3.45)	Synpcc7942_2288	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	178	3-deoxy-manno-octulosonate-8-phosphatase activity [GO:0019143]; metal ion binding [GO:0046872]; N-acylneuraminate cytidylyltransferase activity [GO:0008781]			3-deoxy-manno-octulosonate-8-phosphatase activity [GO:0019143]; metal ion binding [GO:0046872]; N-acylneuraminate cytidylyltransferase activity [GO:0008781]	GO:0008781; GO:0019143; GO:0046872
Q31KW0	unreviewed	Ammonium transporter	Synpcc7942_2279	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	470	plasma membrane [GO:0005886]; ammonium channel activity [GO:0008519]		plasma membrane [GO:0005886]	ammonium channel activity [GO:0008519]	GO:0005886; GO:0008519
Q31KW7	unreviewed	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase (EC 2.7.6.3)	Synpcc7942_2272	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	176	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]	GO:0003848; GO:0005524; GO:0016301; GO:0046654; GO:0046656
Q31KX4	reviewed	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA Synpcc7942_2265	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	431	cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]	L-proline biosynthetic process [GO:0055129]	cytoplasm [GO:0005737]	glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]	GO:0004350; GO:0005737; GO:0050661; GO:0055129
Q31KX6	reviewed	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hisS Synpcc7942_2263	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	435	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]	histidyl-tRNA aminoacylation [GO:0006427]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]	GO:0004821; GO:0005524; GO:0005737; GO:0006427
Q31KY0	reviewed	Ribosome maturation factor RimM	rimM Synpcc7942_2259	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	182	cytoplasm [GO:0005737]; ribosome [GO:0005840]; ribosome binding [GO:0043022]; ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	cytoplasm [GO:0005737]; ribosome [GO:0005840]	ribosome binding [GO:0043022]	GO:0005737; GO:0005840; GO:0006364; GO:0042274; GO:0043022
Q31KY9	reviewed	DNA replication and repair protein RecF	recF Synpcc7942_2250	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	387	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]; SOS response [GO:0009432]	DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]; SOS response [GO:0009432]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]	GO:0000731; GO:0003697; GO:0005524; GO:0005737; GO:0006260; GO:0006302; GO:0009432
Q31KZ2	reviewed	DNA mismatch repair protein MutS	mutS Synpcc7942_2247	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	882	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]; mismatch repair [GO:0006298]	mismatch repair [GO:0006298]	cytosol [GO:0005829]	ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; mismatched DNA binding [GO:0030983]	GO:0003684; GO:0005524; GO:0005829; GO:0006298; GO:0030983; GO:0140664
Q31KZ4	reviewed	Photosystem II reaction center protein Z (PSII-Z)	psbZ Synpcc7942_2245	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	62	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]; photosystem II stabilization [GO:0042549]	photosynthesis [GO:0015979]; photosystem II stabilization [GO:0042549]	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0009539; GO:0015979; GO:0031676; GO:0042549
Q31KZ5	reviewed	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH Synpcc7942_2244	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	181	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]	riboflavin biosynthetic process [GO:0009231]	cytosol [GO:0005829]; riboflavin synthase complex [GO:0009349]	6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]	GO:0000906; GO:0005829; GO:0009231; GO:0009349
Q31KZ6	unreviewed	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA Synpcc7942_2243	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	414	cytoplasm [GO:0005737]; glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]; L-proline biosynthetic process [GO:0055129]	L-proline biosynthetic process [GO:0055129]	cytoplasm [GO:0005737]	glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]	GO:0004350; GO:0005737; GO:0050661; GO:0055129
Q31KZ8	unreviewed	DUF4349 domain-containing protein	Synpcc7942_2241	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	290	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31L04	reviewed	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD Synpcc7942_2235	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	235	cytosol [GO:0005829]; tRNA (guanine(37)-N1)-methyltransferase activity [GO:0052906]; tRNA N1-guanine methylation [GO:0002939]	tRNA N1-guanine methylation [GO:0002939]	cytosol [GO:0005829]	tRNA (guanine(37)-N1)-methyltransferase activity [GO:0052906]	GO:0002939; GO:0005829; GO:0052906
Q31L05	reviewed	NAD(P)H-quinone oxidoreductase subunit N (EC 7.1.1.-) (NAD(P)H dehydrogenase I subunit N) (NDH-1 subunit N) (NDH-N)	ndhN Synpcc7942_2234	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	158	plasma membrane-derived thylakoid membrane [GO:0031676]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]		plasma membrane-derived thylakoid membrane [GO:0031676]	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]	GO:0016655; GO:0031676; GO:0048038
Q31L07	reviewed	Large ribosomal subunit protein uL3 (50S ribosomal protein L3)	rplC rpl3 Synpcc7942_2232	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	213	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022625
Q31L09	reviewed	Large ribosomal subunit protein uL23 (50S ribosomal protein L23)	rplW rpl23 Synpcc7942_2230	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	100	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904
Q31L10	reviewed	Large ribosomal subunit protein uL2 (50S ribosomal protein L2)	rplB rpl2 Synpcc7942_2229	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	287	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]; translation [GO:0006412]	translation [GO:0006412]	large ribosomal subunit [GO:0015934]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; transferase activity [GO:0016740]	GO:0003735; GO:0006412; GO:0015934; GO:0016740; GO:0019843
Q31L11	reviewed	Small ribosomal subunit protein uS19 (30S ribosomal protein S19)	rpsS rps19 Synpcc7942_2228	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	91	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0000028; GO:0003735; GO:0005737; GO:0006412; GO:0015935; GO:0019843
Q31L12	reviewed	Large ribosomal subunit protein uL22 (50S ribosomal protein L22)	rplV rpl22 Synpcc7942_2227	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	117	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022625
Q31L15	reviewed	Large ribosomal subunit protein uL29 (50S ribosomal protein L29)	rpmC rpl29 Synpcc7942_2224	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	64	cytosolic large ribosomal subunit [GO:0022625]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625
Q31L16	reviewed	Small ribosomal subunit protein uS17 (30S ribosomal protein S17)	rpsQ rps17 Synpcc7942_2223	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	82	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627
Q31L17	reviewed	Large ribosomal subunit protein uL14 (50S ribosomal protein L14)	rplN rpl14 Synpcc7942_2222	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	121	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625; GO:0070180
Q31L18	reviewed	Large ribosomal subunit protein uL24 (50S ribosomal protein L24)	rplX rpl24 Synpcc7942_2221	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	113	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904
Q31L19	reviewed	Large ribosomal subunit protein uL5 (50S ribosomal protein L5)	rplE rpl5 Synpcc7942_2220	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	179	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]	translation [GO:0006412]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:1990904
