"Accession","C20_R1_T40","C20_R1_T43","C20_R1_T46","C20_R1_T49","C20_R1_T52","C20_R1_T55","C20_R1_T58","C20_R1_T61","C20_R1_T64","C20_R1_T67","C20_R2_T40","C20_R2_T43","C20_R2_T46","C20_R2_T49","C20_R2_T52","C20_R2_T55","C20_R2_T58","C20_R2_T61","C20_R2_T64","C20_R2_T67","C0_R1_T40","C0_R1_T43","C0_R1_T46","C0_R1_T49","C0_R1_T52","C0_R1_T55","C0_R1_T58","C0_R1_T61","C0_R1_T64","C0_R1_T67","C0_R2_T40","C0_R2_T43","C0_R2_T46","C0_R2_T49","C0_R2_T52","C0_R2_T55","C0_R2_T58","C0_R2_T61","C0_R2_T64","C0_R2_T67"
"Q9NRD1",0.999686866317176,0.961831965321827,0.993412361991976,0.893647435943238,0.62042160536778,0.343398009984164,0.199811133376654,0.167657519610193,0.136473270581473,0.106564324084309,0.999686866317176,1.01397770576141,0.967858882650899,0.805205453667048,0.608698430813681,0.2918307640352,0.158251754043399,0.132389166268119,0.116460982229643,0.0913418103607766,0.999686866317176,0.94430473152743,0.846510356221106,0.745480206830231,0.607097490200056,0.310661370326826,0.182220767014991,0.121271777992679,0.125603879957188,0.108948488744354,0.999686866317176,0.996053724333234,0.975304998954942,0.902032858433577,0.650449916255646,0.279279569375181,0.164114821792088,0.136866998817029,0.120740856957995,0.0948139084885112
"Q9Y3I1",0.999686866317176,1.00960768388474,0.820214844864851,0.658599571768881,0.453287112562148,0.264397404549419,0.141754338517701,0.117261292346019,0.0948087860902197,0.0755208768527757,0.999686866317176,0.884529578536504,0.818188846901359,0.643661287901616,0.514199150890449,0.266472276260444,0.0983307850936047,0.084811336114931,0.061036119582663,0.0475638620885066,0.999686866317176,0.972483531435573,0.726874758640984,0.680444116587398,0.485568256120921,0.242343965530583,0.104583569484684,0.0804847067227409,0.0674781294426605,0.0511460560473849,0.999686866317176,0.958199926297421,0.842951284124523,0.644328799340938,0.511622964075704,0.229132436276287,0.10341199132558,0.07421787602757,0.064586081324944,0.0438784098213833
"Q9UK97",0.999686866317176,0.936279087957164,0.877351808304159,0.616878082437477,0.272843995574054,0.147370589101001,0.0924802303427976,0.0758624633651015,0.0627346504075056,0.0540759472093402,0.999686866317176,0.952665477532557,0.909707302745708,0.586914126107856,0.304226069726692,0.145877995021758,0.0938138963686975,0.084915385469591,0.0824237982590005,0.068707833590508,0.999686866317176,1.01835516909979,0.865816015919682,0.628953742590257,0.309772264527249,0.118092934700856,0.0973423703790812,0.0908563114173304,0.0988904423470651,0.101029613770635,0.999686866317176,1.00243082786762,0.842555411479643,0.650777649875002,0.304503220023663,0.129666195600387,0.0951607039276542,0.0736010934148752,0.0813613645315893,0.0632988391745054
"Q9UKB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.04910414635736,0.907969017856403,0.831418815041367,0.611760588749977,0.313729439005495,0.17818992967178,0.0808544300741217,0.0905570046447118,0.0632112069032673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.967461205576232,0.817383553993376,0.721543376726347,0.544511213190162,0.269022457412944,0.191414212287474,0.125047779623763,0.111780985983412,0.0757517465307144
"Q9UKT8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.07135937435154,0.929489804179554,0.88721392544091,0.698409573976487,0.291376057329007,0.134980364872003,0.0959557291305572,0.0849769094193189,0.0509092764984517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.11262122390261,0.924886341499524,0.994801426079388,0.840775241638797,0.420963840115769,0.177507048018017,0.115823779333913,0.108619705970937,0.0681004011140281
"Q969U6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.05800662904503,0.880198404773555,0.385451957589834,0.290803190590485,0.134735659801315,0.0627899768219752,0.0689554266902328,0.0700687173998501,0.0506574317235448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8N3Y1",0.999686866317176,0.719910183622214,0.520737906782273,0.368697909828646,0.227302883235529,0.102831630661686,0.0702824932666583,0.0655862348725187,0.0414797139810858,0.0437949304242103,0.999686866317176,0.932408806008054,0.66341125802028,0.317051218159707,0.235193704318618,0.121423868362653,0.137828675676057,0.0905047551718626,0.0631647867579958,0.0571660165063204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5XUX1",0.999686866317176,1.04043246658725,1.0168107923825,0.900086534237323,0.71137499991869,0.42233638902982,0.211861197141401,0.191369862872438,0.171970722908037,0.139442552550703,0.999686866317176,0.983889741515077,0.972369449052778,0.86593653522117,0.706180357289176,0.40708375716513,0.225692657745766,0.172536054160343,0.156904584019233,0.122257359129165,0.999686866317176,0.981730681056402,0.965405020930981,0.796297739369201,0.680241132611484,0.409587737725363,0.21671880256142,0.204777911953429,0.217329090084031,0.195235073074813,0.999686866317176,1.02455569234414,0.974446246268721,0.9222129109851,0.762419844588422,0.40920761178982,0.190907715851218,0.14793482014483,0.131448210719352,0.105477815394585
"P31995",0.999686866317176,1.02807977957057,1.00147850347477,0.979851283879572,0.932896715556638,0.765337495559252,0.711673482341741,0.660545794444898,0.57001449276278,0.420513133420222,0.999686866317176,1.03269680029577,1.0043462823616,1.01061746404318,0.883029189794986,0.745406766219629,0.642448821537901,0.665390572111377,0.530849405667151,0.440762240656778,0.999686866317176,1.07516895326035,0.857416234306841,0.911275993163617,0.928081120057856,0.750549103774388,0.733155805156754,0.519189088778891,0.527852734067293,0.429751573742773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O14526",0.999686866317176,1.01291511996232,0.849132675933804,0.481663411012548,0.381063999543992,0.207683937174478,0.162555589275097,0.143136610155559,0.0984662297503777,0.0955572792724935,0.999686866317176,0.983209527633378,0.797407465710696,0.40291368769159,0.308914332431565,0.16741896738318,0.119993716399182,0.117390906378434,0.0821873990774895,0.0852453352096668,0.999686866317176,1.07157493210765,1.10903921625696,0.710516079217068,0.723022184697658,0.490383542391395,0.411660507398445,0.381345586283938,0.3797445105368,0.321392092227869,0.999686866317176,0.973721758645345,0.792366871530492,0.542353874852448,0.426532327675431,0.305003851269316,0.185683128369347,0.101636963391916,0.155543433658285,0.0573882059938019
"Q0JRZ9",0.999686866317176,1.00069281807354,1.01316415944872,0.864920810903023,0.461320446605689,0.184571038113515,0.142454013481228,0.123571467675343,0.0999114894942878,0.0796503665792202,0.999686866317176,0.974606534798649,1.02086584162108,0.936084832076252,0.682448148457372,0.332571474450821,0.209346901799315,0.157896410978467,0.140556506076015,0.107444307368733,0.999686866317176,0.977519346226821,1.06693461629803,1.01149786614881,0.599817189854392,0.284372150916844,0.19685231787765,0.147174871699633,0.161011225731254,0.137092325089717,0.999686866317176,1.0180754864751,1.08840290406557,1.10268919045976,0.799616968215766,0.360548323503031,0.267582834693192,0.248356167011726,0.153698511010702,0.13643211835069
"Q86WN1",0.999686866317176,0.897384335072203,0.708307400907176,0.684044318341262,0.5356844330289,0.0917914919812166,0.078145961683482,0.073222026882242,0.0449485904767581,0.0343968097122562,0.999686866317176,0.879681953563761,0.761454622744855,0.690166975133651,0.610490345907498,0.135462180071878,0.109059750980434,0.063355955108868,0.0528244716503593,0.0483459545894902,0.999686866317176,0.872697391303408,0.594453710620457,0.620940403350967,0.566065356237429,0.146282300423416,0.080351127296965,0.056478461345785,0.0701376067694065,0.0564578303347898,0.999686866317176,0.913238342964183,0.689696551655946,0.623794046807808,0.547491710766159,0.0934645729664658,0.0548796562872429,0.0457716334920827,0.0404035302088708,0.0424912919277435
"O94868",0.999686866317176,1.01520815974488,0.703851202700473,0.319745420191561,0.201569234165068,0.0991897051056566,0.0822399670294102,0.0780002451972031,0.0623296739468652,0.0505476481113279,0.999686866317176,0.872765303920641,0.757651271014551,0.337552271168727,0.24360639660972,0.14027600840145,0.102621977218467,0.103974600754745,0.095856644477494,0.0727840557472737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.985156255830432,0.805719858627848,0.317473206365357,0.185241350207541,0.0782982667582279,0.064638154292453,0.0616603125691072,0.0461681091440932,0.0387045613275879
"P37268",0.999686866317176,0.969602918944308,0.82910809884816,0.821550790946067,0.540913856944901,0.36485350076276,0.254966138482373,0.167597536954971,0.0762001177237965,0.181234335512145,0.999686866317176,0.993940268639062,0.829370642460342,0.734903806251823,0.585517953414985,0.273106952333486,0.254826245070282,0.156289202014738,0.132472728610074,0.184508808490242,0.999686866317176,0.884346832792241,0.676740843504332,0.756219791643349,0.505796265999533,0.246530466755854,0.252266580953674,0.187068429884065,0.159792007779185,0.161693788663215,0.999686866317176,1.03048004214805,0.994706285259156,0.75790408551074,0.497338843796253,0.178955823734729,0.178164725966308,0.0952015384594607,0.0938713557179139,0.109714716765388
"P14324",0.999686866317176,0.951218615911257,0.466748277891677,0.262470368041086,0.167682863970821,0.0645758557261018,0.0425751738037859,0.035135440122667,0.0295784682440181,0.0251391310733376,0.999686866317176,0.844737555819603,0.521691290647753,0.31247838965102,0.212183885500285,0.108785042849159,0.0669185491258451,0.0597920121647845,0.049906016300433,0.040587303923995,0.999686866317176,0.936461708947918,0.48117597083135,0.254296941141706,0.185355600918651,0.0866034164902953,0.0466896435782514,0.0339508615174098,0.0369255513346099,0.036793318266319,0.999686866317176,0.914870946020012,0.581457564464998,0.325211474946698,0.237171381680377,0.089718949663265,0.0658284209176559,0.058079546845407,0.0543907464548194,0.0449391928484117
"P10109",0.999686866317176,1.01175469232406,0.858804388741123,0.856165139519518,0.878630228811124,0.654677112432399,0.640448861941385,0.645490147984249,0.541142202222003,0.328119496635052,0.999686866317176,0.905178718789872,0.994020948156606,1.00019601556018,0.956950535670066,0.942665608581943,0.552910348099304,0.545662090910775,0.417023199769621,0.347662095867561,0.999686866317176,1.02385972376773,1.08619124367431,1.0710510861146,0.957445798277322,0.9663112968804,0.778552522218333,0.739107522858696,0.693379021699292,0.596407302096508,0.999686866317176,0.883017703861554,0.926893036688272,0.871093866489614,0.721449993425943,0.622576349622707,0.448797283140839,0.429846082497194,0.34500696980576,0.261923840827175
"Q6P4F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.962986132759203,0.948002245610102,1.04503827518845,0.931155879108528,0.799956414072682,0.504168752661755,0.479804910538428,0.309966606797178,0.259661120920822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.81084517305579,0.877805710399378,0.70214841693808,0.649569470419978,0.453613189908669,0.369424687066377,0.301453317804584,0.294330888233293,0.234914373430467
"P22570",0.999686866317176,0.724560586517099,0.322617743268024,0.216123723469404,0.136389958881312,0.0653839578871142,0.0485973420778501,0.0444195554978828,0.037403372794453,0.0305638088066642,0.999686866317176,0.728282003097662,0.351415458039803,0.201449389304677,0.154356807334717,0.0778154743199709,0.0445381194585546,0.0355767977904574,0.0348849973988795,0.0300263077631721,0.999686866317176,0.816782374004616,0.208199957325014,0.167572402825781,0.105334023638348,0.0428759132635184,0.0330097514808423,0.0258951865115063,0.0302733678900195,0.0268408809590038,0.999686866317176,0.781045908712217,0.322618572052097,0.195655326330193,0.135143296986158,0.0524343910326541,0.0401214245211062,0.033095771781185,0.0331148447715597,0.0264627201977554
"P22830",0.999686866317176,0.949820018106047,0.957419010197827,0.915513840227097,0.871719268222532,0.669187633650328,0.255827130047312,0.114571670085878,0.0975461738538604,0.07035901469472,0.999686866317176,0.962268727327137,0.949748334247508,0.883866836478916,0.796511107456824,0.569265513752304,0.225375302701162,0.136442040160313,0.0983012269226642,0.074993879172184,0.999686866317176,0.938562668038054,0.780627259163062,0.564528610393891,0.326069209420975,0.147245890880708,0.0869000635528887,0.066256147804581,0.0553755298669218,0.0363316317915176,0.999686866317176,0.949984911579925,0.814451098721946,0.554161951659463,0.321279652931319,0.129496255283853,0.0941883842538102,0.0655747609496753,0.062814698194953,0.0525866440542792
"Q9BSK4",0.999686866317176,0.751588554295336,0.493946480656773,0.455525850066752,0.467156923472084,0.210680053719418,0.203214054583983,0.184728583286291,0.103463892384967,0.0822924844093659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.819893075328952,0.520281574848811,0.372793201263339,0.251241385754656,0.110788947786201,0.0830585087764933,0.0631688192501557,0.0666920692599774,0.0556101093339592
"Q9UK73",0.999686866317176,0.871832326941726,0.769794481586391,0.745529796020594,0.644077784341339,0.446552545151396,0.230677012804478,0.236695156464168,0.171229109764489,0.160567175711777,0.999686866317176,0.978747520314433,0.87362764887324,0.746245358095679,0.690951987944805,0.380577387572071,0.172919076322271,0.128644399688267,0.145923842038048,0.0802991038304954,0.999686866317176,0.952988974778492,0.785403007354667,0.826968283362997,0.730589399062283,0.402127153092597,0.161912498662515,0.0760206556042988,0.0845413638920847,0.0796456765576079,0.999686866317176,0.806423427711832,0.692821212354066,0.557980037317545,0.669179088954473,0.405900711956856,0.135316662296687,0.11441562220493,0.119734284810958,0.06433392041013
"P39748",0.999686866317176,0.803985121790812,0.377954520676809,0.183905058277147,0.106521604715392,0.0466554965655039,0.034476889505615,0.0361323518524518,0.0272118870521512,0.0236008386593299,0.999686866317176,0.83112642711055,0.386569392293892,0.156571986839708,0.116023593371583,0.060636654959968,0.0456183092998154,0.0402196214216954,0.0360401297630808,0.0357930952089492,0.999686866317176,0.844273758513247,0.406059542681437,0.152688879734328,0.110740809732711,0.0417172874631666,0.0380169032635927,0.028401767468191,0.0364985923762041,0.0303630251997562,0.999686866317176,0.881747303790105,0.383710802422707,0.13451402701945,0.0977371959425664,0.0371917850904622,0.0332100504227324,0.0311654706414551,0.0340304117655768,0.0283272683377744
"P16591",0.999686866317176,0.996511801639069,0.922509598508012,0.619271368537102,0.209078479161436,0.102598702151176,0.0652979057365959,0.0614474316622209,0.0507612682383863,0.04464579584915,0.999686866317176,0.937309282131318,0.905188932595729,0.584368932783273,0.260428872238851,0.130692811953578,0.0643176175646341,0.0530348652393382,0.0606449863914357,0.0550413624052877,0.999686866317176,0.855669996765122,0.339758036473136,0.242039525012412,0.153386977937461,0.0835340236408633,0.0806056595391187,0.0550165087653702,0.0768758800312232,0.0486008308680033,0.999686866317176,0.914380537523835,0.410662764296532,0.225156155073301,0.169944888510035,0.0759182352843191,0.0572977930609467,0.0495367813195778,0.0470055404006691,0.0374202505995631
"Q96AC1",0.999686866317176,1.00592386940464,1.01187443822082,0.99091234103851,0.951552801728789,0.680052865723627,0.350261295793028,0.12769107643597,0.0978802794338887,0.080636746285159,0.999686866317176,0.978221944984256,1.01191201614468,0.946187865160069,0.900481938590232,0.697758555707251,0.305905623631435,0.114531064407147,0.0838991440599757,0.066615232460827,0.999686866317176,0.979985462051249,0.929067711681188,1.0124688731361,0.853624074428158,0.705836768617312,0.307324174645789,0.0834815337971369,0.0751471034312474,0.047855944957628,0.999686866317176,1.00303061449274,0.996141654225448,0.944623260691438,0.872876399583041,0.681125123880863,0.33296154816896,0.11583193783408,0.0971291563472279,0.0736371900561314
"Q86UX7",0.999686866317176,0.979925944136768,0.93215020486642,0.833791310636907,0.617554291932088,0.230862426213131,0.111480271473761,0.0857667993953097,0.0636698929212968,0.0459048467144323,0.999686866317176,0.934539490354039,0.963257597677356,0.867594638152708,0.702106853334022,0.346710832094755,0.14409594501965,0.117043401737627,0.0953935169900793,0.0645171365360572,0.999686866317176,0.930926811743326,0.847824422458632,0.887127960763498,0.597897952253454,0.220573386741972,0.0861445729487891,0.0602581007694296,0.0619043954652151,0.0490815559603223,0.999686866317176,1.00891820607299,0.99036491130951,0.860355170520444,0.720256081465903,0.299625587067984,0.108567511111597,0.0896855764959299,0.077180642956499,0.0586701801953354
"Q9UHY8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.838363119831823,0.883969566042946,0.892486415880247,0.655347371965438,0.409993880084771,0.281637818465956,0.258945507547819,0.189168774128543,0.138173948903281,0.999686866317176,1.01789375328368,0.759843002545478,0.732979757665879,0.637517234712354,0.36452395274218,0.203021887607051,0.263770861451346,0.152786158058422,0.121162951795476,0.999686866317176,0.95276777807377,0.710120582432456,0.768039879526064,0.622516316128874,0.309443108517554,0.19384386034382,0.17210274519226,0.136741217498018,0.128455216909556
"P02675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.799370331478879,0.822379131734784,0.726961572971426,0.515708301270391,0.157503459899592,0.0741311253780497,0.0160208467797449,0.088787936564385,0.117179918904938
"Q7Z6J4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.859105238961106,0.820716285817291,0.986200647078303,0.900723381695406,0.931719302474836,0.864012906979797,0.852120776585585,0.833014839474466,0.703509604819187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q5JSP0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.430329364154914,0.625460661633122,0.262412669298544,1.29169720111552,0.627569664760548,0.0502360721114444,0.0207845025209576,0.0466595175607183,0.030954412256396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96M96",0.999686866317176,1.023608438918,0.741212440645417,0.507084184769239,0.204662506198962,0.0884867661822794,0.064183007568248,0.0634532516528348,0.0347925401747623,0.0321201697914718,0.999686866317176,1.01463149406784,0.885252307136906,0.713528442063103,0.55893690987234,0.341266477132594,0.221109735517789,0.178624456689819,0.112057510203134,0.116438371130044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.947623419845134,0.819117811214934,0.626341197544205,0.406139900294826,0.241035194773125,0.183596516535738,0.203527656139055,0.209160176690452,0.164267937283138
"Q6ZV73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.820143175052379,0.836222333292262,0.597765808106813,0.603503040622841,0.454084263236019,0.251827141341307,0.199809107336184,0.214086322401533,0.154557596259951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.974454233492469,0.866320113640233,0.676884624699815,0.526785817261182,0.405361411564589,0.29409408603701,0.304262289412399,0.288859548124468,0.270855602761068
